instance,status,solver_time,lb_time,lb,ub
./sparse_corr/test_500_2000_r0.01-9.dat,feasible,30.0483,0.0336249,3130,3323
./sparse_corr/test_1000_1000_r0.01-7.dat,feasible,30.0214,0.0301714,2080,2282
./sparse_corr/test_1000_1000_r0.01-2.dat,feasible,30.022,0.00402002,2110,2233
./sparse_corr/test_500_2000_r0.01-1.dat,feasible,30.0509,0.00460647,3130,3267
./sparse_corr/test_1000_2000_r0.01-4.dat,feasible,30.0206,1.00288,3530,3894
./sparse_corr/test_1000_1000_r0.01-8.dat,feasible,30.0226,0.0209113,2180,2328
./sparse_corr/test_500_1000_r0.01-3.dat,feasible,30.0519,0.913621,1829,1878
./sparse_corr/test_1000_1000_r0.01-5.dat,feasible,30.0208,0.0309924,2210,2458
./sparse_corr/test_500_1000_r0.01-9.dat,feasible,30.0499,0.0916478,1830,1935
./sparse_corr/test_500_2000_r0.01-4.dat,feasible,30.0501,2.46002,3110,3242
./sparse_corr/test_500_2000_r0.01-7.dat,feasible,30.0511,0.002927,3210,3416
./sparse_corr/test_500_2000_r0.01-2.dat,feasible,30.0482,0.639179,3190,3356
./sparse_corr/test_1000_2000_r0.01-7.dat,feasible,30.0208,3.10916,3550,3954
./sparse_corr/test_500_1000_r0.01-0.dat,feasible,30.0537,0.423625,1850,1884
./sparse_corr/test_1000_2000_r0.01-5.dat,feasible,30.0193,0.0434893,3560,3920
./sparse_corr/test_500_2000_r0.01-0.dat,feasible,30.0516,0.977947,3090,3254
./sparse_corr/test_500_1000_r0.01-2.dat,feasible,30.056,9.8601e-05,1900,1990
./sparse_corr/test_500_1000_r0.01-8.dat,feasible,30.0545,0.000765587,1870,1942
./sparse_corr/test_1000_2000_r0.01-9.dat,feasible,30.0221,0.108684,3530,3878
./sparse_corr/test_500_1000_r0.01-1.dat,feasible,30.0551,0.000173428,1780,1835
./sparse_corr/test_1000_1000_r0.01-4.dat,feasible,30.0219,18.0582,2160,2271
./sparse_corr/test_500_1000_r0.01-4.dat,feasible,30.0535,0.00244797,1780,1842
